kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag
7449541,K02063.01,Kepler-1078 b,CONFIRMED,3.00725068,0.897,4.4302,285.8,1.56,1122.0,373.99,30.0,1,455.0,5667.0,4.587,-0.36,0.781,0.873,293.20059,43.050041,15.62
5080636,K01843.01,Kepler-974 b,CONFIRMED,4.194496867,0.863,1.7807,660.7,1.57,577.0,26.2,45.0,2,245.0,3706.0,4.747,0.26,0.522,0.555,285.01309,40.220749,14.404
5080636,K01843.02,,CANDIDATE,6.35585682,0.912,1.55,176.6,0.86,503.0,15.1,9.2,2,154.0,3706.0,4.747,0.26,0.522,0.555,285.01309,40.220749,14.404
3338885,K01845.01,Kepler-975 b,CONFIRMED,1.970340203,0.859,1.7901,403.2,3.97,1599.0,1540.07,56.3,2,675.0,4883.0,3.972,0.56,1.667,0.951,290.54855,38.495281,14.438
3338885,K01845.02,Kepler-975 c,CONFIRMED,5.05821338,1.004,1.132,748.3,10.69,1168.0,439.8,43.2,2,237.0,4883.0,3.972,0.56,1.667,0.951,290.54855,38.495281,14.438
6776401,K01847.01,Kepler-977 b,CONFIRMED,26.85323647,0.01,4.4557,965.8,2.65,544.0,20.77,53.3,1,51.0,5329.0,4.455,-0.14,0.869,0.786,291.5162,42.248192,14.812
10130039,K01909.03,Kepler-334 d,CONFIRMED,25.0985083,0.814,2.7727,167.6,1.59,656.0,43.84,21.3,3,50.0,5782.0,4.34,-0.02,1.095,0.957,287.14066,47.115189,12.776
8226050,K01910.01,Kepler-1010 b,CONFIRMED,34.2685741,0.677,4.8251,699.3,2.44,477.0,12.2,38.2,2,37.0,5083.0,4.468,0.18,0.872,0.815,289.19263,44.149319,14.685
9965957,K01911.01,Kepler-1011 b,CONFIRMED,5.75321539,0.921,1.7948,733.8,3.14,920.0,169.44,31.8,1,186.0,5445.0,4.51,0.48,0.929,1.017,297.40155,46.824001,15.196
9704384,K01913.01,Kepler-1012 b,CONFIRMED,5.50860699,0.879,3.0788,203.9,1.49,934.0,179.62,38.2,1,241.0,5448.0,4.489,0.0,0.883,0.877,289.29626,46.457951,13.317
8426567,K01914.01,Kepler-1013 b,CONFIRMED,18.93055119,0.583,3.372,684.0,4.41,766.0,81.42,26.2,1,69.0,5015.0,3.987,0.36,1.643,0.955,290.24805,44.435242,14.417
12508335,K00215.01,,FALSE POSITIVE,42.94386258,1.285,3.7591,9207.9,41.62,520.0,17.26,273.0,1,33.0,5750.0,4.4,-0.42,0.94,0.808,290.16513,51.467258,14.708
10094670,K01984.01,Kepler-1677 b,CONFIRMED,22.06402,0.941,4.1,388.7,2.67,712.0,60.81,31.5,1,47.0,6232.0,4.432,0.07,1.09,1.174,298.49329,47.013039,13.698
8142942,K01985.01,Kepler-1782 b,CONFIRMED,5.756245244,0.888,1.071,623.6,2.24,773.0,84.16,45.5,1,235.0,4931.0,4.605,0.0,0.734,0.794,280.92612,44.087929,13.708
8257205,K01986.01,Kepler-1038 b,CONFIRMED,148.4601819,0.808,5.499,1532.1,3.61,285.0,1.56,33.7,2,9.0,5159.0,4.548,0.16,0.821,0.868,298.97217,44.132381,14.839
9044228,K01988.01,Kepler-1039 b,CONFIRMED,0.934885365,0.731,1.4083,270.4,3.21,2080.0,4435.29,57.8,1,1432.0,4777.0,3.909,0.56,1.795,0.953,298.3266,45.31551,14.145
7265298,K02051.01,Kepler-355 c,CONFIRMED,25.7626846,0.327,6.908,619.5,2.66,633.0,37.99,38.0,2,47.0,5739.0,4.381,0.14,1.069,1.002,285.79947,42.811779,15.087
7265298,K02051.02,Kepler-355 b,CONFIRMED,11.0317836,0.405,4.753,182.3,1.45,840.0,117.67,14.1,2,105.0,5739.0,4.381,0.14,1.069,1.002,285.79947,42.811779,15.087
7132798,K00220.02,Kepler-119 c,CONFIRMED,4.12511935,0.253,2.877,114.7,0.88,1016.0,252.18,21.6,2,298.0,5598.0,4.565,-0.1,0.83,0.928,295.94641,42.65892,14.236
3248501,K02052.01,,CANDIDATE,4.22464216,0.913,1.403,987.0,4.31,1279.0,631.55,7.7,1,248.0,6343.0,4.408,0.07,1.14,1.213,294.69772,38.364159,15.341
2307415,K02053.01,Kepler-356 c,CONFIRMED,13.12162167,0.807,3.6138,196.9,1.99,913.0,164.48,32.7,2,97.0,6140.0,4.265,0.0,1.277,1.094,292.42108,37.682819,12.992
7430034,K01848.01,Kepler-978 b,CONFIRMED,49.6220669,0.939,7.222,505.5,3.33,546.0,20.99,47.6,1,28.0,5938.0,4.331,0.16,1.184,1.097,286.71072,43.043449,13.429
9735426,K01849.01,Kepler-979 b,CONFIRMED,8.08801663,0.744,1.8334,952.9,2.94,792.0,92.93,46.1,1,168.0,5269.0,4.494,0.14,0.874,0.87,300.37128,46.408279,14.624
8826168,K01850.01,Kepler-980 b,CONFIRMED,11.55103848,0.493,3.3601,402.8,2.17,845.0,120.76,49.8,1,116.0,5907.0,4.395,0.0,1.058,1.014,294.61301,45.060169,14.138
10464050,K01851.01,Kepler-981 b,CONFIRMED,4.469754641,0.494,1.813,553.9,2.26,1103.0,350.69,37.1,1,304.0,5988.0,4.507,-0.12,0.934,1.021,289.2489,47.650101,14.769
9763348,K01852.01,Kepler-982 b,CONFIRMED,15.77382794,0.035,4.957,313.6,2.72,955.0,196.14,30.4,1,86.0,6283.0,4.129,-0.06,1.531,1.15,288.41769,46.590431,13.205
9101496,K01915.01,Kepler-335 b,CONFIRMED,6.56226483,0.643,4.0144,260.8,3.07,1290.0,654.67,41.2,2,203.0,5878.0,4.005,0.24,1.812,1.212,296.06433,45.428619,13.996
6037581,K01916.01,Kepler-336 d,CONFIRMED,20.67876365,0.665,4.6395,323.9,2.42,749.0,74.36,42.6,3,64.0,5865.0,4.266,0.16,1.272,1.088,290.23764,41.331379,13.598
10723750,K00209.01,Kepler-117 c,CONFIRMED,50.79034648,0.058,10.8474,5671.1,10.6,612.0,33.12,508.8,2,29.0,6163.0,4.185,-0.06,1.406,1.102,288.79303,48.04023,14.274
6037581,K01916.02,Kepler-336 c,CONFIRMED,9.59993246,0.063,4.3206,271.2,2.08,967.0,206.91,52.0,3,142.0,5865.0,4.266,0.16,1.272,1.088,290.23764,41.331379,13.598
6037581,K01916.03,Kepler-336 b,CONFIRMED,2.0248205,0.248,2.55,63.3,1.01,1625.0,1652.5,20.2,3,621.0,5865.0,4.266,0.16,1.272,1.088,290.23764,41.331379,13.598
10779233,K01989.01,Kepler-1040 b,CONFIRMED,201.118319,0.001,10.328,584.8,2.28,300.0,1.92,34.7,1,7.0,5646.0,4.447,0.0,0.954,0.929,283.11377,48.13139,13.328
11614617,K01990.01,Kepler-1041 b,CONFIRMED,24.7577652,0.896,6.998,458.7,2.44,644.0,40.74,37.6,1,55.0,6106.0,4.487,-0.16,0.966,1.043,293.88177,49.683151,14.49
11450414,K01992.01,Kepler-347 b,CONFIRMED,12.7983174,0.738,6.401,336.6,2.88,908.0,160.33,38.2,3,107.0,5592.0,4.115,0.16,1.451,1.0,289.19958,49.305721,14.513
4736569,K01996.01,Kepler-1042 b,CONFIRMED,10.13200555,0.03,3.1683,911.6,1.67,574.0,25.66,37.6,2,116.0,4777.0,4.689,-1.08,0.561,0.561,288.66891,39.824009,15.629
10384798,K01997.01,Kepler-1043 b,CONFIRMED,38.505224,0.654,5.941,695.2,2.45,532.0,18.98,35.5,1,36.0,5974.0,4.504,-0.42,0.881,0.904,281.66299,47.568581,14.777
2307415,K02053.02,Kepler-356 b,CONFIRMED,4.6126736,0.755,3.0643,133.2,1.6,1294.0,663.8,34.3,2,293.0,6140.0,4.265,0.0,1.277,1.094,292.42108,37.682819,12.992
3128552,K02055.01,Kepler-1073 b,CONFIRMED,8.67890312,0.203,3.5317,540.6,2.56,905.0,158.43,37.4,4,126.0,5509.0,4.308,0.16,1.116,0.924,294.15271,38.23304,14.523
10134152,K02056.01,Kepler-1787 b,CONFIRMED,39.3135699,0.006,5.0137,500.1,2.07,540.0,20.04,33.8,1,33.0,6060.0,4.509,-0.22,0.925,1.008,289.06433,47.11742,14.476
9573685,K02057.01,Kepler-1074 b,CONFIRMED,5.94565516,0.229,2.1604,401.2,1.12,568.0,24.71,28.5,1,227.0,3974.0,4.7,-0.06,0.564,0.581,284.47653,46.252579,15.026
10329835,K02058.01,Kepler-1075 b,CONFIRMED,1.52373073,0.942,1.4796,364.7,1.26,818.0,105.95,34.1,1,881.0,3746.0,4.736,0.0,0.51,0.516,287.50116,47.469269,15.313
6849046,K00201.01,Kepler-491 b,CONFIRMED,4.225384543,0.074,2.82038,7563.0,9.0,1111.0,360.46,1457.8,1,313.0,5574.0,4.403,0.42,1.054,1.025,287.13058,42.350151,14.014
8804397,K01853.01,Kepler-983 b,CONFIRMED,60.0853848,0.79,7.007,432.2,2.4,485.0,13.07,51.7,1,19.0,6028.0,4.459,0.21,1.047,1.149,285.10406,45.008171,13.43
9662811,K01854.01,Kepler-984 b,CONFIRMED,43.0343364,0.882,6.571,541.6,2.5,484.0,13.01,50.0,1,27.0,5550.0,4.476,0.0,0.911,0.906,296.95886,46.394131,13.534
11570749,K01856.01,,CANDIDATE,46.2991052,0.025,5.2481,854.9,4.33,592.0,29.04,55.0,1,31.0,5396.0,4.035,-0.06,1.507,0.898,297.07861,49.502079,14.082
11297236,K01857.01,Kepler-1771 b,CONFIRMED,88.6440015,0.724,7.82,625.5,2.51,391.0,5.51,57.6,1,15.0,5661.0,4.471,0.0,0.934,0.941,292.0134,49.019119,13.748
10074466,K01917.01,Kepler-1776 b,CONFIRMED,35.01190875,0.927,2.868,436.7,2.97,603.0,31.35,34.0,1,39.0,5872.0,4.332,0.1,1.153,1.041,291.53439,47.0425,13.624
8218379,K01920.01,Kepler-1014 b,CONFIRMED,16.57099265,0.55,2.9052,644.9,2.03,614.0,33.53,40.9,2,78.0,5483.0,4.589,-0.22,0.779,0.865,285.12204,44.1106,14.64
7755636,K01921.01,Kepler-1015 b,CONFIRMED,16.00496657,0.013,6.5047,377.5,3.71,1040.0,276.53,49.8,1,84.0,6384.0,4.029,0.12,1.904,1.412,292.75732,43.42691,12.818
9411166,K01922.01,Kepler-1016 b,CONFIRMED,1.954525966,0.673,2.0944,392.8,2.38,1540.0,1331.18,43.1,3,687.0,5741.0,4.331,0.16,1.136,1.01,294.61365,45.984619,15.356
9411166,K01922.02,,CANDIDATE,15.09521323,,3.41,,,,,,3,,,,,,,294.61365,45.984619,15.356
4989057,K01923.01,Kepler-1017 b,CONFIRMED,7.23400381,0.032,2.165,453.3,1.78,831.0,112.48,34.3,1,141.0,5411.0,4.523,0.0,0.85,0.879,283.46936,40.13261,14.139
9834040,K01998.01,Kepler-1044 b,CONFIRMED,6.77408984,0.026,2.6215,520.3,2.5,1058.0,295.82,33.6,1,198.0,6246.0,4.433,0.07,1.092,1.18,293.14447,46.666241,15.368
6152974,K00216.01,Kepler-118 c,CONFIRMED,20.172024672,0.334,3.1488,5368.1,6.24,564.0,24.0,226.8,2,65.0,5064.0,4.474,0.18,0.864,0.811,299.21317,41.424831,14.711
8802693,K02000.01,Kepler-1045 b,CONFIRMED,26.41044199,0.674,3.0715,991.1,2.45,512.0,16.27,31.2,1,52.0,5448.0,4.613,-0.38,0.734,0.815,284.18329,45.0741,15.593
6061773,K02001.01,Kepler-1783 b,CONFIRMED,8.27745764,0.261,2.713,197.2,2.46,1088.0,331.35,17.3,1,166.0,5129.0,3.884,-0.16,1.781,0.887,297.02109,41.377171,13.115
10024701,K02002.01,Kepler-1046 b,CONFIRMED,14.37504582,0.927,3.208,251.1,2.05,786.0,90.16,15.7,1,76.0,5931.0,4.403,0.0,1.053,1.023,296.75574,46.998291,13.286
2579043,K02064.01,,CANDIDATE,6.31219171,0.018,4.9377,403.7,2.17,1096.0,342.04,35.6,1,215.0,6322.0,4.426,-0.12,1.075,1.124,292.13525,37.889622,14.959
3239671,K02066.01,Kepler-1678 b,CONFIRMED,147.97391,0.034,6.854,1267.1,3.33,329.0,2.78,26.4,1,9.0,5578.0,4.44,0.0,0.95,0.905,292.59164,38.399658,14.904
9304101,K02067.01,Kepler-1079 b,CONFIRMED,13.24503482,0.498,4.4078,156.1,1.77,887.0,146.31,35.7,1,99.0,5636.0,4.147,0.12,1.39,0.988,299.5495,45.769749,12.584
11360571,K02069.01,Kepler-1080 b,CONFIRMED,77.2550726,0.837,10.214,589.5,3.7,548.0,21.37,44.0,1,17.0,6564.0,4.255,-0.16,1.356,1.212,296.46448,49.182907,13.754
6035124,K02071.01,Kepler-1081 b,CONFIRMED,3.85690686,0.466,2.0808,127.8,0.93,972.0,210.44,24.3,1,347.0,5272.0,4.574,0.12,0.813,0.902,289.44452,41.31776,13.746
8160953,K01858.01,Kepler-985 b,CONFIRMED,116.3311739,0.032,7.025,1586.3,3.26,323.0,2.59,31.5,2,12.0,5354.0,4.533,0.0,0.835,0.868,290.14432,44.04995,14.767
8160953,K01858.02,,CANDIDATE,86.049055,0.2597,29.28,429.9,2.06,410.0,6.68,8.0,2,,5733.0,4.432,0.07,0.997,0.981,290.14432,44.04995,14.767
4157325,K01860.01,Kepler-416 b,CONFIRMED,6.31943553,0.775,3.3422,581.1,2.71,986.0,223.15,61.0,4,182.0,5670.0,4.397,0.06,1.022,0.949,291.55695,39.227291,14.028
4157325,K01860.02,Kepler-416 c,CONFIRMED,12.20951755,0.779,4.1808,538.1,2.61,791.0,92.68,45.5,4,90.0,5670.0,4.397,0.06,1.022,0.949,291.55695,39.227291,14.028
4157325,K01860.03,Kepler-416 d,CONFIRMED,3.07644709,0.708,2.6326,216.7,1.61,1253.0,583.25,29.3,4,337.0,5670.0,4.397,0.06,1.022,0.949,291.55695,39.227291,14.028
5108214,K01924.01,,FALSE POSITIVE,2.11913005,0.67,4.141,28.7,1.35,2090.0,4512.1,21.5,1,507.0,5799.0,3.813,0.16,2.377,1.339,294.2869,40.21381,7.837
9955598,K01925.01,Kepler-409 b,CONFIRMED,68.958447,0.821,3.128,123.3,1.11,402.0,6.17,30.0,1,18.0,5455.0,4.497,0.06,0.888,0.902,293.6792,46.85276,9.439
10723750,K00209.02,Kepler-117 b,CONFIRMED,18.79591276,0.695,7.5235,2431.4,7.39,852.0,124.64,282.3,2,67.0,6163.0,4.185,-0.06,1.406,1.102,288.79303,48.04023,14.274
7219761,K01927.01,,FALSE POSITIVE,47.76397728,,4.08,,,,,,1,,,,,,,296.98605,42.72998,9.668
5770074,K01928.01,Kepler-1675 b,CONFIRMED,63.0380366,0.021,7.3702,658.7,2.59,465.0,11.1,53.1,1,19.0,5798.0,4.411,0.0,1.019,0.976,283.80954,41.041241,13.605
10136549,K01929.01,Kepler-337 c,CONFIRMED,9.69315023,0.734,5.6725,141.8,1.89,1017.0,253.08,45.1,2,140.0,5683.0,4.108,0.1,1.472,1.014,290.06049,47.16396,12.727
9851271,K02003.01,,FALSE POSITIVE,8.48031229,0.951,7.105,351.1,2.58,952.0,193.86,37.3,1,128.0,5910.0,4.364,-0.08,1.078,0.982,298.83334,46.65453,14.613
12154526,K02004.01,Kepler-1047 b,CONFIRMED,56.1886436,0.873,6.5272,346.2,2.56,503.0,15.13,35.6,3,25.0,5700.0,4.327,0.34,1.176,1.071,288.64627,50.788979,13.351
6665512,K02005.01,Kepler-1048 b,CONFIRMED,6.92101452,0.771,4.3591,529.7,1.48,619.0,34.85,39.9,1,193.0,4461.0,4.661,-0.6,0.585,0.571,281.89835,42.165791,14.832
10525027,K02006.01,Kepler-1049 b,CONFIRMED,3.27344784,0.44,1.7292,262.5,0.81,625.0,36.05,34.0,1,408.0,3758.0,4.769,0.0,0.496,0.528,287.34674,47.772961,14.22
11069176,K02007.01,Kepler-1050 b,CONFIRMED,15.3789014,0.359,4.662,185.1,2.94,1039.0,275.53,17.6,2,90.0,5817.0,3.877,0.18,2.153,1.276,282.92499,48.626389,13.127
10005758,K01783.01,Kepler-1662 b,CONFIRMED,134.4785189,0.924,5.9288,4033.5,10.52,412.0,6.81,149.9,2,9.0,5791.0,4.185,0.02,1.336,0.996,289.34143,46.988239,13.929
10158418,K01784.01,,CANDIDATE,5.007414194,0.926,1.3584,4413.9,8.8,1114.0,363.75,196.6,1,214.0,5957.0,4.417,0.0,1.042,1.034,297.64606,47.167488,13.592
3128793,K01786.01,,FALSE POSITIVE,24.68662378,0.643,15.168,8052.3,48.04,1149.0,412.55,210.9,1,47.0,4648.0,2.996,0.14,5.132,0.95,294.207,38.22345,14.633
5864975,K01787.01,Kepler-950 b,CONFIRMED,98.7179332,0.588,6.593,7320.0,6.99,360.0,3.97,124.4,1,10.0,5808.0,4.583,-0.46,0.786,0.871,287.95657,41.130329,15.7
2975770,K01788.01,Kepler-951 b,CONFIRMED,71.52543938,0.066,5.9189,5904.3,5.76,340.0,3.15,111.3,2,8.0,4855.0,4.542,0.12,0.778,0.769,287.73755,38.114559,14.521
3648437,K01861.01,,CANDIDATE,17.50441726,0.006,4.2585,725.4,3.56,824.0,108.78,47.5,1,74.0,5815.0,4.16,-0.18,1.329,0.933,292.16617,38.739052,13.926
7877496,K00202.01,Kepler-412 b,CONFIRMED,1.72086129,0.725,2.0243,10184.5,13.25,1647.0,1743.61,1654.9,1,773.0,5742.0,4.297,0.26,1.215,1.068,286.11032,43.680962,14.309
7286173,K01862.01,Kepler-986 b,CONFIRMED,56.4349933,0.019,4.7381,580.0,2.37,465.0,11.04,47.7,1,25.0,5534.0,4.381,0.0,1.001,0.88,293.09399,42.896431,13.668
11126381,K01863.01,Kepler-1673 b,CONFIRMED,33.7888028,0.078,5.496,649.2,2.71,611.0,33.01,36.0,1,30.0,6202.0,4.436,-0.02,1.062,1.122,285.66711,48.719559,13.631
4149450,K01864.01,Kepler-1772 b,CONFIRMED,3.215109385,0.954,4.365,158.0,1.54,1155.0,421.21,53.3,1,418.0,5541.0,4.472,0.12,0.934,0.942,289.43811,39.270359,13.405
10136549,K01929.02,Kepler-337 b,CONFIRMED,3.29276797,0.663,4.8069,80.7,1.39,1458.0,1068.95,40.8,2,383.0,5683.0,4.108,0.1,1.472,1.014,290.06049,47.16396,12.727
5511081,K01930.01,Kepler-338 b,CONFIRMED,13.72710334,0.025,7.3419,199.2,2.38,1005.0,241.58,62.5,4,74.0,5951.0,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119
5511081,K01930.02,Kepler-338 c,CONFIRMED,24.3110031,0.146,8.7682,184.4,2.3,831.0,112.64,48.9,4,43.0,5951.0,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119
5511081,K01930.03,Kepler-338 d,CONFIRMED,44.4304059,0.025,10.306,238.5,2.61,680.0,50.42,50.5,4,22.0,5951.0,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119
5511081,K01930.04,Kepler-338 e,CONFIRMED,9.34145925,0.455,6.18,81.7,1.56,1143.0,403.44,29.4,4,101.0,5951.0,4.017,-0.08,1.693,1.086,282.97897,40.784351,12.119
10978763,K01931.01,Kepler-339 b,CONFIRMED,4.97760447,0.474,2.5719,287.3,1.75,1023.0,258.91,27.5,3,272.0,5353.0,4.358,0.16,1.023,0.87,293.35172,48.444641,14.531
11069176,K02007.02,Kepler-1050 c,CONFIRMED,21.1285655,0.36,3.852,176.7,2.88,935.0,180.55,12.5,2,58.0,5817.0,3.877,0.18,2.153,1.276,282.92499,48.626389,13.127
8098728,K02008.01,,FALSE POSITIVE,24.4851178,0.987,4.642,263.8,7.14,1179.0,456.64,10.9,1,55.0,6655.0,3.638,-0.58,2.995,1.42,292.22629,43.995312,10.8
6152974,K00216.02,Kepler-118 b,CONFIRMED,7.51854537,0.13,2.845,286.7,1.42,784.0,89.41,19.4,2,173.0,5064.0,4.474,0.18,0.864,0.811,299.21317,41.424831,14.711
2449431,K02009.01,,CANDIDATE,86.7490807,0.003,9.179,547.1,2.23,398.0,5.94,35.7,1,14.0,5579.0,4.419,0.0,0.97,0.901,292.77399,37.797691,13.82
5631630,K02010.01,Kepler-1051 b,CONFIRMED,25.96190067,0.02,6.2732,350.3,3.25,850.0,123.11,37.5,1,43.0,6369.0,4.088,0.06,1.729,1.337,295.15811,40.898849,13.2
6504954,K01790.01,Kepler-952 b,CONFIRMED,130.3543929,0.675,6.474,5128.7,7.7,369.0,4.36,103.7,1,9.0,5970.0,4.463,0.1,1.015,1.089,285.37195,41.993912,15.254
9410930,K00196.01,Kepler-41 b,CONFIRMED,1.855557556,0.554,2.35672,10570.1,10.05,1436.0,1004.89,1853.8,1,725.0,5657.0,4.441,-0.08,0.947,0.903,294.51324,45.98164,14.465
5731623,K01793.01,,CANDIDATE,3.261759866,0.949,1.7593,3876.1,8.01,1262.0,599.54,190.4,1,352.0,6131.0,4.497,-0.24,0.945,1.023,298.31674,40.996101,15.28
6153672,K01794.01,,FALSE POSITIVE,3.364425589,1.597,1.3261,4843.0,56.83,1106.0,352.97,32.0,1,393.0,5813.0,4.589,-0.52,0.775,0.855,299.35651,41.414291,15.337
10676014,K01797.01,Kepler-954 b,CONFIRMED,16.78175788,0.502,3.7386,908.0,2.25,545.0,20.82,118.8,1,63.0,4925.0,4.588,0.0,0.742,0.778,295.85938,47.93951,12.971
9520838,K01866.01,Kepler-987 b,CONFIRMED,105.3035093,0.027,6.214,1362.2,3.18,351.0,3.58,40.6,1,13.0,5534.0,4.515,0.0,0.875,0.914,289.41107,46.130852,14.986
8167996,K01867.01,Kepler-327 b,CONFIRMED,2.549562652,0.047,1.6999,495.1,1.11,682.0,50.9,43.7,3,526.0,3716.0,4.74,0.04,0.506,0.513,292.64236,44.087669,15.018
8167996,K01867.02,Kepler-327 d,CONFIRMED,13.96950181,0.901,1.5871,1110.0,2.04,387.0,5.29,37.0,3,89.0,3716.0,4.74,0.04,0.506,0.513,292.64236,44.087669,15.018
8167996,K01867.03,Kepler-327 c,CONFIRMED,5.21230171,0.187,2.098,430.0,1.04,537.0,19.7,29.3,3,235.0,3716.0,4.74,0.04,0.506,0.513,292.64236,44.087669,15.018
6773862,K01868.01,Kepler-988 b,CONFIRMED,17.76076524,0.627,1.6679,1287.2,1.93,368.0,4.34,42.6,1,76.0,3826.0,4.744,-0.06,0.516,0.54,290.7084,42.237251,15.22
10978763,K01931.02,Kepler-339 d,CONFIRMED,10.55840479,0.31,3.366,194.2,1.41,796.0,94.94,14.6,3,119.0,5353.0,4.358,0.16,1.023,0.87,293.35172,48.444641,14.531
10602291,K00210.01,,CANDIDATE,20.92735802,0.991,3.4256,8091.0,17.36,735.0,69.08,263.5,1,64.0,6126.0,4.358,-0.12,1.109,1.021,292.78235,47.800629,14.877
10978763,K01931.03,Kepler-339 c,CONFIRMED,6.98800953,0.024,3.103,193.2,1.39,914.0,164.86,17.1,3,179.0,5353.0,4.358,0.16,1.023,0.87,293.35172,48.444641,14.531
5202905,K01932.01,Kepler-340 c,CONFIRMED,22.8245144,0.279,6.617,322.7,3.36,946.0,189.46,15.9,2,48.0,6642.0,4.057,-0.02,1.846,1.421,295.93347,40.300571,12.345
9072190,K01933.01,Kepler-1018 b,CONFIRMED,49.1011093,0.52,6.341,845.6,3.28,498.0,14.57,39.7,1,27.0,5393.0,4.299,0.2,1.11,0.895,283.59668,45.407879,15.041
5384079,K02011.01,Kepler-348 b,CONFIRMED,7.05675145,0.631,2.0261,130.0,1.68,1196.0,483.95,25.2,2,181.0,6388.0,4.244,0.1,1.402,1.259,297.25504,40.54837,12.556
9839821,K02012.01,Kepler-1052 b,CONFIRMED,34.8536903,0.493,5.333,767.7,2.4,522.0,17.62,27.0,2,35.0,5818.0,4.554,-0.22,0.848,0.937,295.34271,46.602261,14.876
4056616,K02013.01,Kepler-1053 b,CONFIRMED,2.41434868,0.221,1.2701,191.0,0.97,953.0,195.08,30.0,1,553.0,4507.0,4.573,0.18,0.724,0.715,291.41864,39.127419,13.156
6707908,K02014.01,,FALSE POSITIVE,2.466070972,1.223,1.9559,704.5,24.3,1260.0,595.8,42.6,1,523.0,5708.0,4.529,-0.04,0.884,0.963,296.05042,42.113239,15.601
8492026,K02016.01,Kepler-1054 b,CONFIRMED,4.30656389,0.894,4.1107,257.0,1.95,1177.0,453.2,39.8,1,163.0,6108.0,4.466,0.07,1.03,1.132,290.60114,44.556381,14.136
6867766,K01798.01,,FALSE POSITIVE,12.964717746,1.282,1.8303,3732.9,39.93,834.0,114.24,183.3,1,107.0,6210.0,4.45,-0.1,1.033,1.093,293.1962,42.370628,14.384
6058614,K01799.01,,FALSE POSITIVE,1.731079436,1.404,1.8419,11974.0,56.05,1541.0,1332.5,36.2,1,759.0,6045.0,4.494,-0.12,0.955,1.038,296.30573,41.31712,15.505
11017901,K01800.01,Kepler-447 b,CONFIRMED,7.794302043,1.06,1.1081,3387.4,16.51,882.0,142.82,159.2,1,139.0,5494.0,4.405,0.07,0.982,0.893,285.26859,48.560009,12.394
5088591,K01801.01,Kepler-955 b,CONFIRMED,14.5324483,0.001,3.13,1355.9,3.11,664.0,46.06,16.5,1,94.0,5345.0,4.473,-0.12,0.86,0.802,288.47144,40.269791,14.625
11298298,K01802.01,Kepler-956 b,CONFIRMED,5.248667607,0.847,1.917,601.2,2.84,1056.0,293.42,59.5,1,258.0,5807.0,4.437,0.1,1.012,1.021,292.53082,49.06171,13.345
10187159,K01870.01,Kepler-989 b,CONFIRMED,7.96431492,0.189,1.5342,746.0,2.44,805.0,99.42,44.3,1,168.0,5185.0,4.44,0.16,0.91,0.831,281.58292,47.233631,14.425
9758089,K01871.01,Kepler-1996 c,CONFIRMED,92.7297248,0.857,6.83,1257.5,2.81,276.0,1.38,43.3,2,13.0,4580.0,4.641,0.08,0.675,0.748,285.25366,46.582191,14.897
10619192,K00203.01,Kepler-17 b,CONFIRMED,1.485710994,0.105,2.2874,20823.9,14.48,1562.0,1404.81,1176.6,1,724.0,5624.0,4.432,0.3,1.018,1.021,298.39526,47.81501,14.141
9883311,K01872.01,,CANDIDATE,30.5231459,1.06,2.7286,2212.3,11.26,506.0,15.46,38.7,1,44.0,5518.0,4.585,-0.2,0.79,0.885,288.31332,46.771431,15.841
4939346,K01873.01,Kepler-328 c,CONFIRMED,71.3116598,0.035,8.813,2138.0,4.94,475.0,12.01,43.4,2,12.0,6194.0,4.445,0.07,1.069,1.161,295.8093,40.008511,15.674
4242147,K01934.01,,CANDIDATE,28.78270955,0.002,3.451,864.5,2.11,443.0,9.09,40.1,1,50.0,4774.0,4.58,0.12,0.745,0.77,284.96967,39.360291,14.649
5396122,K01935.01,,FALSE POSITIVE,15.44428875,1.275,2.0791,3596.2,37.58,731.0,67.39,44.9,1,75.0,5895.0,4.489,0.21,0.991,1.105,299.6517,40.545681,15.838
10190777,K01937.01,Kepler-1019 b,CONFIRMED,1.411230023,0.851,1.4325,388.2,1.71,1164.0,436.04,89.3,1,942.0,4575.0,4.564,0.18,0.737,0.726,283.71753,47.204449,13.59
9651234,K01938.01,Kepler-1020 b,CONFIRMED,96.9151707,0.541,6.065,862.8,2.37,325.0,2.64,53.4,1,15.0,5162.0,4.559,0.0,0.791,0.826,292.67255,46.377419,14.031
7045496,K01939.01,Kepler-1021 b,CONFIRMED,13.47472742,0.025,2.5995,729.6,1.96,634.0,38.21,25.3,1,98.0,5395.0,4.615,-0.34,0.734,0.821,295.2049,42.559681,15.164
8750043,K02017.01,Kepler-1055 b,CONFIRMED,2.29503515,0.16,1.654,172.1,1.18,1304.0,681.51,11.6,1,581.0,5637.0,4.482,-0.06,0.909,0.914,290.48676,44.932621,13.09
